思い出のマーニー (2014) ,Fine On The Outside,Priscilla Ahn(プリシラ・アーン),Fine On The Outside,When Marnie Was There Song Album - Just Know That I Love You.,Priscilla Ahn,2014-07-16,252466,51,9,1,0.495,0.692,0.185,0.00403,0.109,-13.824,0.0288,101.89,4,0.196
GTO (2014) ,Highschool love,E-girls,Highschool love,E.G. TIME,E-girls,2015-01-01,235240,41,8,1,0.661,0.0079,0.93,0,0.266,-3.937,0.0608,128.013,4,0.812
ワンピース “3D2Y”エースの死を越えて！ルフィ仲間との誓い (2014) ,Next Stage,AAA,Next Stage,GOLD SYMPHONY,AAA,2014-10-01,254186,42,11,0,0.585,0.0727,0.888,2.57e-06,0.187,-3.404,0.0564,133.981,4,0.478
劇場版 仮面ライダー鎧武 サッカー大決戦！黄金の果実争奪杯！ (2014) ,YOUR SONG,鎧武乃風,YOUR SONG,仮面ライダー鎧武 CD BOX,Various Artists,2014-11-12,231146,22,2,1,0.508,0.0336,0.901,0,0.102,-4.058,0.108,126.96,4,0.584
聖女 (2014) ,ラストシーン,JUJU,ラストシーン,WHAT YOU WANT,JUJU,2015-12-09,259466,40,10,0,0.571,0.112,0.821,0,0.219,-3.235,0.0369,143.024,4,0.573
ドクターX～外科医・大門未知子～ (2014) ,愛をからだに吹き込んで,Superfly,"愛をからだに吹き込んで - Superfly 10th Anniversary Premium LIVE ""Bloom""",Bloom,Superfly,2018-06-06,271905,12,9,1,0.3,0.289,0.761,0.0491,0.707,-3.562,0.0427,79.64,4,0.385
映画ドラえもん のび太の宇宙英雄記(スペースヒーローズ) (2015) ,360°,miwa,360°,ONENESS,miwa,2015-04-08,269693,37,10,1,0.507,0.0231,0.934,3.84e-05,0.125,-1.631,0.0722,158.029,4,0.492
信長協奏曲 (2014) ,不可逆リプレイス,MY FIRST STORY,不可逆リプレイス,ANTITHESE,MY FIRST STORY,2016-06-29,231000,56,2,1,0.502,0.000143,0.931,0,0.54,-3.676,0.0577,99.955,4,0.365
カードファイト!! ヴァンガード リンクジョーカー編 (2013) ,Vanguard Fight,サイキックラバー,Vanguard Fight,Vanguard Fight,サイキックラバー,2012-02-20,220793,24,1,1,0.551,0.00828,0.974,0,0.338,-2.724,0.0615,132.029,4,0.746
娚の一生 (2014) ,"Hold me, Hold you",JUJU,"Hold me, Hold you",WHAT YOU WANT,JUJU,2015-12-09,299946,22,6,1,0.573,0.115,0.833,0,0.0711,-3.706,0.0435,94.992,4,0.536
学校のカイダン (2015) ,有頂天,B'z,有頂天,EPIC DAY,B'z,2015-03-04,241417,51,8,0,0.496,0.000562,0.963,0.000256,0.0542,-3.742,0.143,109.099,4,0.525
ダークスーツ Dark Suit (2014) ,Exit To The Sun,B'z,Exit To The Sun,EPIC DAY,B'z,2015-03-04,292248,22,0,1,0.396,0.237,0.721,0,0.242,-5.207,0.0343,82.891,4,0.357
悼む人 (2015) ,旅路,熊谷育美,旅路 -Live音源-,遥かな青(DISC-2),熊谷育美,2019-03-06,387892,0,2,1,0.403,0.935,0.255,0.000205,0.662,-9.998,0.0296,74.333,4,0.167
クロハ ～機捜の女性捜査官～ (2015) ,君を待つ,Aimer(エメ),君を待つ,Best Selection Blanc,Aimer,2017,267813,28,8,1,0.256,0.241,0.761,0,0.171,-4.887,0.0381,91.96,4,0.431
グラスホッパー (2015) ,tonight,YUKI,What're you doing tonight? (Prod. Norwegian Wood),Be The Voice 01 'What're you doing tonight?',YUKIKA,2021-06-19,188173,41,2,1,0.612,0.0436,0.946,1.43e-06,0.333,-3.798,0.0627,98.998,4,0.797
バケモノの子 (2015) ,Starting Over,Mr.Children,Starting Over,REFLECTION{Drip},Mr.Children,2015-06-04,299880,45,1,1,0.406,0.00664,0.79,0,0.101,-4.897,0.0312,153.961,4,0.5
ようこそ、わが家へ (2015) ,青空の下、キミのとなり,,青空の下、キミのとなり,青空の下、キミのとなり,ARASHI,2015-05-13,242538,43,8,1,0.66,0.456,0.988,0,0.0961,-3.134,0.123,128.019,4,0.579
THE LAST COP/ラストコップ (2015) ,ファイアスターター,SPYAIR,ファイアスターター,4,SPYAIR,2015-11-18,232973,29,8,1,0.534,7e-05,0.98,0.00716,0.183,-2.875,0.0777,101.052,4,0.554
37.5℃の涙 (2015) ,大丈夫,wacci,大丈夫 -LIVE version-,フレンズ,wacci,2020-03-04,288573,33,6,1,0.578,0.163,0.81,0,0.0663,-4.829,0.0289,79.992,4,0.506
民王 (2015) ,ストレスフリー,miwa,ストレスフリー,miwa THE BEST,miwa,2018-07-11,241280,17,8,1,0.482,0.00517,0.987,0.0319,0.281,-1.77,0.147,173.926,4,0.672
BORUTO -NARUTO THE MOVIE- (2015) ,ダイバー,KANA-BOON,ダイバー,Origin,KANA-BOON,2016-02-17,273586,38,2,1,0.458,0.000107,0.855,0.00119,0.349,-3.408,0.0429,139.899,4,0.547
釣りバカ日誌 ～新入社員 浜崎伝助～ (2015) ,俺たちルーキーズ,DISH//,俺たちルーキーズ,召し上がれのガトリング,DISH//,2016-12-14,277240,18,1,1,0.47,0.0103,0.964,0,0.216,-2.703,0.306,156.917,4,0.479
ちはやふる -上の句- (2016) ,FLASH,Perfume,FLASH,"Perfume The Best ""P Cubed""",Perfume,2019-09-18,277573,45,10,0,0.516,0.00461,0.907,0.000198,0.32,-2.13,0.0641,128.023,4,0.487
ちはやふる -下の句- (2016) ,FLASH,Perfume,FLASH,"Perfume The Best ""P Cubed""",Perfume,2019-09-18,277573,45,10,0,0.516,0.00461,0.907,0.000198,0.32,-2.13,0.0641,128.023,4,0.487
ハーモニー (2015) ,Ghost of a smile,EGOIST,Ghost of a smile,リローデッド,EGOIST,2015-11-11,324066,37,5,1,0.462,0.927,0.287,0.000774,0.0961,-7.812,0.0337,125.899,4,0.135
虐殺器官 (2015) ,リローデッド,EGOIST,リローデッド,リローデッド,EGOIST,2015-11-11,308080,38,6,1,0.326,0.00109,0.972,0.00348,0.0817,-3.489,0.468,173.058,4,0.103
屍者の帝国 (2015) ,Door,EGOIST,Door,リローデッド,EGOIST,2015-11-11,334786,33,5,0,0.12,0.751,0.336,0.000377,0.127,-6.881,0.0335,84.464,4,0.0814
偽装の夫婦 (2015) ,What You Want,JUJU,What You Want,WHAT YOU WANT,JUJU,2015-12-09,239920,39,4,0,0.729,0.262,0.883,0,0.326,-3.352,0.052,81.503,4,0.774
ガールズ＆パンツァー 劇場版 (2015) ,piece of youth,ChouCho,piece of youth,piece of youth,ChouCho,2015-11-25,325506,26,9,1,0.592,0.0467,0.691,0,0.0989,-5.032,0.0272,131.967,4,0.292
リトルウィッチアカデミア 魔法仕掛けのパレード (2015) ,Magic Parade,大原ゆい子,Magic Parade,Magic Parade,大原ゆい子,2015-10-07,321240,21,8,1,0.512,0.0109,0.651,0.00845,0.122,-6.742,0.0277,144.027,4,0.394
WE ARE Perfume -WORLD TOUR 3rd DOCUMENT (2015) ,STAR TRAIN,Perfume,STAR TRAIN,STAR TRAIN,Perfume,2015-10-28,274346,36,0,1,0.603,0.0103,0.897,0.000108,0.213,-3.813,0.0298,104.967,4,0.421
Free!-Eternal Summer- (2014) ,Dried Up Youthful Fame,OLDCODEX,Dried Up Youthful Fame,Dried Up Youthful Fame (アニメ盤),OLDCODEX,2014-07-30,214000,36,1,1,0.518,8.81e-05,0.953,0,0.0845,-3.419,0.116,109.937,4,0.411
映画 ハイ☆スピード！-Free! Starting Days- (2015) ,Aching Horns,OLDCODEX,Aching Horns,Fixed Engine,OLDCODEX,2016-06-08,324400,28,9,1,0.463,0.000378,0.924,0,0.0735,-3.362,0.0701,109.986,4,0.264
ピンクとグレー (2016) ,Right Now,ASIAN KUNG-FU GENERATION,Right Now,BEST HIT AKG 2 (2012-2018),ASIAN KUNG-FU GENERATION,2018-03-28,268733,29,7,1,0.315,0.00449,0.96,0.000137,0.337,-3.055,0.0543,180.794,4,0.492
ドラマ！7人のアイドルゴーゴー！ (2015) ,GAME OVER?,AAA,GAME OVER?,GAME OVER?,AAA,2015-04-29,220346,37,6,1,0.702,0.00385,0.796,0,0.135,-4.529,0.206,134.987,4,0.767
大奥 (2016) ,Make Me Complete,BoA,Make Me Complete,私このままでいいのかな,BoA,2018-02-14,278080,20,6,1,0.573,0.351,0.657,0,0.0867,-3.284,0.0286,82.008,4,0.425
クリミナル 2人の記憶を持つ男 Criminal (2016) ,Drift and Fall Again,Madsonik Feat. Lola Marsh,Drift and Fall Again (feat. Lola Marsh),Criminal (Original Motion Picture Soundtrack),Brian Tyler,2016-04-15,246760,33,5,1,0.429,0.179,0.618,0.312,0.101,-8.841,0.0349,135.963,4,0.0743
時をかける少女 (2016) ,LOVE TRIP,AKB48,LOVE TRIP,LOVE TRIP / しあわせを分けなさい<Type A>(通常盤),AKB48,2016-08-31,350960,29,2,0,0.478,0.0332,0.947,7.95e-05,0.383,-3.362,0.0854,149.98,4,0.586
闇金ウシジマくん Season3 (2016) ,巣立ち,鴉,巣立ち,巣立ち,鴉,2014-03-12,192693,30,4,1,0.408,0.00873,0.845,0,0.102,-2.99,0.0482,94.99,4,0.608
美女と野獣 Beauty and the Beast (2017) ,Beauty and the Beast,Ariana Grande and John Legend(アリアナ・グランデ＆ジョン・レジェンド),Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2017-03-10,227928,65,6,1,0.489,0.126,0.54,0,0.103,-7.046,0.0288,81.4,4,0.27
仰げば尊し (2016) ,アリア,BUMP OF CHICKEN,アリア,aurora arc,BUMP OF CHICKEN,2019-07-10,376818,41,3,1,0.483,0.000744,0.949,1.9e-05,0.056,-3.388,0.0583,109.94,4,0.299
火花 (2016) ,BROTHER,OKAMOTO'S,BROTHER,NO MORE MUSIC,OKAMOTO'S,2017-08-02,247746,32,0,0,0.623,0.00619,0.839,0,0.0891,-6.189,0.0851,122.97,4,0.525
映画 プリキュアオールスターズ みんなで歌う♪奇跡の魔法！ (2016) ,みんながいるから☆プリキュアオールスターズ,プリキュアオールスターズ,みんながいるから☆プリキュアオールスターズ,映画 プリキュアオールスターズ みんなで歌う♪奇跡の魔法! ミュージカルソングス,Various Artists,2016-03-16,232986,20,0,1,0.658,0.649,0.848,0.000164,0.0836,-4.465,0.0521,145.004,4,0.711
ミュージアム (2016) ,Taking Off,ONE OK ROCK,Taking Off,Ambitions,ONE OK ROCK,2017-01-13,218053,49,1,0,0.574,0.00109,0.865,0,0.092,-3.638,0.0488,111.964,4,0.418
疾風ロンド (2016) ,フキアレナサイ,B'z,フキアレナサイ,声明 / Still Alive,B'z,2017-06-14,241200,25,4,1,0.494,0.00097,0.964,0.000333,0.0783,-3.853,0.252,128.004,4,0.278
GRANBLUE FANTASY The Animation (2017) ,GO,BUMP OF CHICKEN,GO,Butterflies,BUMP OF CHICKEN,2016-02-10,361986,41,11,1,0.609,0.0142,0.809,0,0.191,-6.176,0.0268,130.035,4,0.383
グッドモーニングショー Good Morning Show (2016) ,Wake up,KANA-BOON,Wake up,NAMiDA,KANA-BOON,2017-09-27,305773,29,6,0,0.353,0.00466,0.882,0.000183,0.09,-3.088,0.0594,149.955,4,0.496
べっぴんさん (2016) ,ヒカリノアトリエ,Mr.Children,ヒカリノアトリエ,ヒカリノアトリエ,Mr.Children,2017-01-11,277226,45,1,1,0.652,0.292,0.819,0,0.0526,-3.724,0.0286,111.022,4,0.702
君と100回目の恋 (2017) ,君と100回目の恋,,君と100回目の恋,SPLASH☆WORLD,miwa,2017-02-22,279773,32,10,1,0.502,0.706,0.416,0,0.105,-5.164,0.0281,149.561,4,0.504
銀魂 (2017) ,DECIDED,UVERworld,DECIDED (album ver.),TYCOON,UVERworld,2017-08-02,281706,41,4,0,0.432,4.47e-05,0.87,0,0.309,-4.78,0.0518,179.947,4,0.413
東京タラレバ娘 (2017) ,TOKYO GIRL,Perfume,TOKYO GIRL - Remastered,Future Pop,Perfume,2018-08-15,267386,34,2,1,0.728,0.222,0.915,0.153,0.0831,-3.13,0.0339,127.97,4,0.659
レンタル救世主 (2016) ,believe believe,JUJU feat. 明辺悠五,believe believe,I,JUJU,2018-02-21,232920,35,1,1,0.644,0.0808,0.878,0,0.0932,-3.76,0.0581,152.964,4,0.964
釣りバカ日誌 ～新入社員 浜崎伝助～ 伊勢志摩で大漁！初めての出張編 (2017) ,俺たちルーキーズ,DISH//,俺たちルーキーズ,召し上がれのガトリング,DISH//,2016-12-14,277240,18,1,1,0.47,0.0103,0.964,0,0.216,-2.703,0.306,156.917,4,0.479
銀と金 (2017) ,ヒーロー,amazarashi,ヒーロー,メッセージボトル,amazarashi,2017-03-29,302533,31,7,1,0.453,0.0302,0.843,0,0.43,-3.186,0.0648,174.91,4,0.331
しあわせの記憶 (2017) ,娘より,Uru,娘より,Monochrome,Uru,2017-12-20,340333,18,8,1,0.522,0.815,0.482,0,0.108,-6.244,0.0258,79.506,4,0.185
A LIFE～愛しき人～ (2017) ,Still Alive,B'z,Still Alive,DINOSAUR,B'z,2017-11-29,280133,43,6,0,0.42,0.000958,0.982,3.87e-05,0.39,-4.073,0.174,132.107,4,0.358
奪い愛、冬 (2017) ,MAGIC,AAA,MAGIC,WAY OF GLORY,AAA,2017-02-22,228847,45,3,1,0.711,0.271,0.961,0,0.126,-3.464,0.0782,129.954,4,0.87
火花 (2016) ,BROTHER,OKAMOTO'S,BROTHER,NO MORE MUSIC,OKAMOTO'S,2017-08-02,247746,32,0,0,0.623,0.00619,0.839,0,0.0891,-6.189,0.0851,122.97,4,0.525
兄に愛されすぎて困ってます (2017) ,空,GENERATIONS from EXILE TRIBE,"空 - GENERATIONS LIVE TOUR 2019 ""少年クロニクル"" Live at NAGOYA DOME 2019.11.16","GENERATIONS LIVE TOUR 2019 ""少年クロニクル""",GENERATIONS from EXILE TRIBE,2020-09-16,347377,18,0,1,0.27,0.052,0.328,2.08e-05,0.326,-14.86,0.0339,143.173,4,0.146
豆腐プロレス (2017) ,シュートサイン,AKB48,シュートサイン,シュートサイン<Type A>,AKB48,2017-03-15,277493,21,5,0,0.598,0.24,0.86,0,0.251,-3.397,0.0379,123.0,4,0.588
君の膵臓をたべたい (2017) ,himawari,Mr.Children,himawari,himawari,Mr.Children,2017-07-26,357160,46,2,1,0.372,0.000546,0.93,1.12e-05,0.146,-3.595,0.0509,169.887,4,0.375
メアリと魔女の花 Mary and the Witch's Flower (2017) ,RAIN,SEKAI NO OWARI,RAIN,Lip,SEKAI NO OWARI,2019-02-27,310293,33,8,1,0.527,0.206,0.741,1.16e-06,0.299,-3.855,0.027,97.938,4,0.5
リメンバー・ミー Coco (2017) ,Remember Me,,Remember Me,Remember Me,UMI,2018-10-08,199226,70,5,0,0.84,0.456,0.344,3.36e-05,0.35,-8.613,0.0374,111.994,4,0.526
コード・ブルー ドクターヘリ緊急救命 THE THIRD SEASON Code Blue3 (2017) ,HANABI,Mr.Children,HANABI,SUPERMARKET FANTASY,Mr.Children,2008-12-10,342773,62,1,1,0.638,0.157,0.766,0,0.124,-5.541,0.0268,112.005,4,0.595
ウツボカズラの夢 (2017) ,MIDNIGHT,SPYAIR,MIDNIGHT,KINGDOM,SPYAIR,2017-10-11,236413,30,11,0,0.539,0.000959,0.943,9.51e-05,0.0545,-3.671,0.152,124.023,4,0.571
この声をきみに (2017) ,いいわけ,JUJU,いいわけ,YOUR STORY,JUJU,2006,290920,26,9,0,0.653,0.108,0.861,0,0.189,-3.738,0.0371,97.011,4,0.555
さくらの親子丼 (2017) ,涙の種、幸せの花,Hilcrhyme,"大丈夫 ~ 涙の種、幸せの花 - from Hilcrhyme LIVE 2019 ""MILESTONE 10th""","Hilcrhyme LIVE 2019 ""MILESTONE 10th""",Hilcrhyme,2019-12-18,425173,10,11,1,0.294,0.191,0.913,0,0.728,-2.257,0.184,168.167,4,0.522
コウノドリ (2017) ,奇蹟,Uru,奇蹟,モノクローム (Special Edition),Uru,2017-12-20,285040,46,11,1,0.523,0.546,0.548,1.58e-05,0.147,-6.524,0.0266,78.97,4,0.261
民衆の敵～世の中、おかしくないですか!?～ (2017) ,LIFE,AAA,LIFE,AAA NEW YEAR PARTY 2018 -SET LIST-,AAA,2018-03-28,316453,37,2,1,0.621,0.0416,0.901,0,0.368,-4.38,0.0626,131.97,4,0.787
刑事ゆがみ (2017) ,ヒューマン,WANIMA,ヒューマン,ヒューマン,WANIMA,2017-10-26,238952,37,7,1,0.521,0.029,0.881,0,0.102,-1.932,0.0644,119.894,4,0.517
ユリゴコロ (2017) ,ミチシルベ,Rihwa,ミチシルベ,WILD INSIDE,Rihwa,2018-10-31,351092,22,9,1,0.5,0.579,0.474,1.63e-05,0.128,-5.662,0.0288,78.922,4,0.162
覆面系ノイズ (2017) ,Close to me,in NO hurry to shout;,Close to me,Close to me,in NO hurry to shout;,2017-10-15,282000,23,0,1,0.499,0.0043,0.86,4.48e-06,0.0809,-4.715,0.0397,100.98,4,0.193
祈りの幕が下りる時 (2018) ,東京,JUJU,東京,I,JUJU,2018-02-21,343760,40,0,0,0.506,0.232,0.609,0,0.0974,-4.954,0.0319,143.89,4,0.354
ジオストーム Geostorm (2017) ,Dinosaur,B'z,Dinosaur,DINOSAUR,B'z,2017-11-29,309500,27,0,1,0.212,0.00125,0.979,0.682,0.336,-2.487,0.108,139.234,4,0.121
去年の冬、きみと別れ (2018) ,never,m-flo,never,the tripod e.p.2 (Intergalactic Edition),m-flo,2018-03-07,290693,25,1,0,0.569,0.208,0.458,0,0.141,-7.806,0.0306,140.2,4,0.238
きみが心に棲みついた (2018) ,"Pain, pain",E-girls,"Pain, pain",E.G.11,E-girls,2018-05-23,232440,39,8,1,0.62,0.0988,0.769,0,0.33,-4.081,0.0334,138.993,4,0.374
隣の家族は青く見える (2018) ,here comes my love,Mr.Children,here comes my love,重力と呼吸,Mr.Children,2018-10-03,359960,42,1,1,0.542,0.0394,0.687,0,0.085,-5.109,0.0312,138.067,4,0.265
ちはやふる -結び- (2018) ,無限未来,Perfume,無限未来,Future Pop,Perfume,2018-08-15,221840,27,5,1,0.613,0.364,0.813,0.106,0.104,-4.209,0.0426,160.089,4,0.461
空海-KU-KAI-美しき王妃の謎 Legend of the Demon Cat (2017) ,Mountain Top,RADWIMPS,Mountain Top,ANTI ANTI GENERATION,RADWIMPS,2018-12-12,201000,28,5,1,0.6,0.777,0.448,0,0.112,-7.615,0.0323,125.844,3,0.215
劇場版 コード・ブルー-ドクターヘリ緊急救命- (2018) ,HANABI,Mr.Children,HANABI,SUPERMARKET FANTASY,Mr.Children,2008-12-10,342773,62,1,1,0.638,0.157,0.766,0,0.124,-5.541,0.0268,112.005,4,0.595
シグナル 長期未解決事件捜査班 (2018) ,Don't Leave Me,BTS(防弾少年団),Don't Leave Me,FACE YOURSELF,BTS,2018-04-04,227413,69,8,0,0.62,0.116,0.778,0,0.312,-4.622,0.0724,147.012,4,0.386
青夏 きみに恋した30日 (2018) ,青と夏,Mrs. GREEN APPLE,青と夏,Attitude,Mrs. GREEN APPLE,2019-10-01,270026,63,4,1,0.31,0.00157,0.891,0,0.284,-1.66,0.0469,184.886,4,0.748
ハゲタカ (2018) ,SINGLES,Mr.Children,SINGLES,重力と呼吸,Mr.Children,2018-10-03,285853,34,4,1,0.563,0.00104,0.921,2.12e-06,0.123,-3.962,0.0363,124.983,4,0.697
健康で文化的な最低限度の生活(ケンカツ) (2018) ,Tomorrow,AAA,Tomorrow,COLOR A LIFE,AAA,2018-08-29,287459,40,1,1,0.573,0.223,0.739,0,0.133,-5.635,0.0395,151.936,4,0.636
君の膵臓をたべたい (2018) ,春夏秋冬,sumika,春夏秋冬,Chime,sumika,2019-03-13,274560,45,11,1,0.543,0.383,0.632,0,0.093,-5.515,0.0304,79.004,4,0.384
ラストレター Last Letter (2020) ,カエルノウタ,森七菜(歌)、岩井俊二(作詞)、小林武史(作曲),カエルノウタ,カエルノウタ,森七菜,2019-12-18,257613,35,1,1,0.5,0.514,0.444,1e-06,0.252,-7.588,0.0258,82.998,4,0.439
SUITS/スーツ (2018) ,WOLF,B'z,WOLF,NEW LOVE,B'z,2019-05-29,231876,32,2,0,0.557,0.15,0.963,0.0103,0.214,-3.525,0.118,112.016,4,0.52
OVER DRIVE (2018) ,Drive,WANIMA,Drive,Drive,WANIMA,2018-05-16,284681,40,7,1,0.483,0.018,0.943,0,0.327,-1.736,0.0616,103.603,4,0.698
センセイ君主 (2018) ,I WANT YOU BACK,TWICE,I WANT YOU BACK,BDZ,TWICE,2018-09-12,203815,54,10,0,0.713,0.0148,0.848,0,0.0808,-1.94,0.0338,106.093,4,0.787
ヴェノム Venom (2018) ,GOOD and EVIL,UVERworld,GOOD and EVIL,UNSER,UVERworld,2019-12-04,203693,39,10,0,0.501,5.94e-05,0.872,5.93e-06,0.109,-4.266,0.0369,97.439,4,0.386
中学聖日記 (2018) ,プロローグ,Uru,プロローグ,オリオンブルー (Special Edition),Uru,2020-03-18,301746,33,0,1,0.569,0.499,0.683,0,0.09,-5.71,0.047,85.05,4,0.314
仮面ライダージオウ (2018) ,"Over ""Quartzer""",Shuta Sueyoshi feat. ISSA,"Over ""Quartzer""(TV size)『仮面ライダージオウ』主題歌","Over ""Quartzer""(TVOP ver.)",Shuta Sueyoshi feat. ISSA,2018-09-02,73083,29,0,0,0.598,0.0148,0.913,0,0.257,-1.554,0.092,133.128,4,0.782
銀魂 -ミツバ編- (2017) ,DECIDED,UVERworld,DECIDED (album ver.),TYCOON,UVERworld,2017-08-02,281706,41,4,0,0.432,4.47e-05,0.87,0,0.309,-4.78,0.0518,179.947,4,0.413
累 -かさね- (2018) ,Black Bird,Aimer,Black Bird,Penny Rain,Aimer,2019-04-09,227200,43,8,1,0.306,0.00331,0.906,3.21e-06,0.361,-3.349,0.0836,162.048,4,0.268
パーフェクトワールド 君といる奇跡 (2018) ,Perfect World,E-girls,Perfect World,Perfect World,E-girls,2018-10-03,285346,35,0,0,0.642,0.227,0.827,0,0.301,-3.516,0.0323,107.988,4,0.481
ハケン占い師アタル (2019) ,ミライ,JUJU,ミライ,ミライ,JUJU,2019-01-31,262306,37,6,1,0.666,0.631,0.568,0,0.122,-6.642,0.0273,106.5,4,0.335
グッドワイフ The Good Wife (2019) ,Aurora,BUMP OF CHICKEN,Aurora,aurora arc,BUMP OF CHICKEN,2019-07-10,279193,51,10,1,0.541,0.018,0.885,0,0.219,-3.832,0.0444,129.95,4,0.467
メゾン・ド・ポリス (2019) ,アゲイン,WANIMA,アゲイン,COMINATCHA!!,WANIMA,2019-10-23,214088,52,7,1,0.486,0.000272,0.949,0,0.188,-2.397,0.0565,97.268,4,0.358
キングダム (2019) ,Wasted Nights,ONE OK ROCK,Wasted Nights,Eye of the Storm,ONE OK ROCK,2019-02-15,224746,56,5,1,0.556,0.0156,0.833,0,0.0659,-5.29,0.0402,125.07,4,0.374
ミストレス～女たちの秘密～ (2019) ,ばけもの,NakamuraEmi,ばけもの,ばけもの,NakamuraEmi,2019-05-10,248078,23,5,1,0.83,0.164,0.799,2.16e-06,0.115,-3.913,0.0998,118.03,4,0.904
居眠り磐音 (2019) ,LOVED,MISIA,LOVED,Life is going on and on,MISIA,2018-12-26,296160,32,11,0,0.455,0.36,0.467,0.000246,0.134,-8.928,0.0476,135.773,4,0.117
あなたの番です (2019) ,STAND-ALONE,Aimer,STAND-ALONE,Walpurgis,Aimer,2021-04-12,285826,49,6,1,0.479,0.00606,0.939,0,0.0988,-4.611,0.0758,92.113,4,0.273
二ノ国 (2019) ,MOIL,須田景凪,MOIL,porte,須田景凪,2019-08-21,220282,40,0,1,0.428,0.0685,0.778,0,0.0934,-3.281,0.0934,199.946,4,0.711
きみと、波にのれたら (2019) ,Brand New Story,GENERATIONS from EXILE TRIBE,"Brand New Story - GENERATIONS LIVE TOUR 2019 ""少年クロニクル"" Live at NAGOYA DOME 2019.11.16","GENERATIONS LIVE TOUR 2019 ""少年クロニクル""",GENERATIONS from EXILE TRIBE,2020-09-16,218630,18,5,1,0.556,0.00129,0.787,0,0.895,-10.373,0.037,114.975,4,0.425
仮面同窓会 (2019) ,ANOTHER MOMENT,HYDE,ANOTHER MOMENT,anti,HYDE,2019-05-03,193906,32,9,1,0.495,8.57e-05,0.842,0,0.629,-4.643,0.0392,141.988,4,0.303
凪のお暇 (2019) ,リブート,miwa,リブート,リブート,miwa,2019-08-02,243200,48,6,0,0.63,0.0221,0.804,0.000565,0.0447,-2.546,0.0574,139.85,4,0.583
劇場版『ONE PIECE STAMPEDE』 (2019) ,GONG,WANIMA,GONG,Summer Trap!!,WANIMA,2019-07-17,269947,43,6,1,0.562,0.00272,0.97,0,0.346,-2.488,0.0668,97.489,4,0.648
HELLO WORLD (2019) ,新世界,OKAMOTO'S,新世界,HELLO WORLD (Original Sound Track),Various Artists,2019-09-18,318173,30,7,1,0.511,0.398,0.879,0,0.118,-2.755,0.123,134.97,4,0.405
閉鎖病棟 ―それぞれの朝― (2019) ,光るソラ蒼く,K,光るソラ蒼く,Curiosity,K,2019-10-30,278733,14,3,1,0.561,0.502,0.373,0,0.114,-8.568,0.0269,137.986,4,0.207
ぼくらの7日間戦争 Seven Days War (2019) ,決戦前夜,「おまじない」「スピリット」Sano ibuki,決戦前夜,決戦前夜/おまじない/スピリット,Sano ibuki,2019-12-11,291373,11,4,1,0.586,0.00256,0.947,2e-06,0.143,-3.422,0.0623,103.964,4,0.647
映画ドラえもん のび太の新恐竜 (2020) ,Birthday,Mr.Children,Birthday,SOUNDTRACKS,Mr.Children,2020-12-02,277593,49,11,0,0.5,0.0241,0.757,0.00235,0.12,-9.715,0.0477,151.001,4,0.544
見えない目撃者 (2019) ,ユラレル,みゆな,ユラレル,ユラレル,みゆな,2019-09-18,224293,31,4,0,0.539,0.00365,0.482,1.06e-05,0.112,-7.278,0.0384,132.883,4,0.118
今日も嫌がらせ弁当 (2019) ,楽しもう,フレンズ,楽しもう,SOLAR,フレンズ,2021-08-04,244213,22,11,1,0.405,0.0132,0.778,0,0.146,-5.215,0.105,200.889,4,0.646
屍人荘の殺人 (2019) ,再生,Perfume,再生,再生,Perfume,2019-11-29,283440,45,6,1,0.516,0.0179,0.917,0.00101,0.0867,-2.405,0.0326,150.05,4,0.76
ひとりキャンプで食って寝る (2019) ,to the moon,Yogee New Waves,to the moon,to the moon,Yogee New Waves,2019-10-18,256446,40,2,1,0.555,0.0143,0.834,0.00179,0.0695,-4.764,0.0289,107.838,4,0.823
おっさんずラブ-in the sky- (2019) ,願い,sumika,願い,AMUSIC,sumika,2021-03-03,315866,57,2,1,0.554,0.0473,0.804,0,0.236,-5.957,0.0291,91.004,4,0.739
ドクター・ドリトル The Voyage of Doctor Dolittle (2020) ,Original,Sia(シーア),Original (from Dolittle),Original (from Dolittle),Sia,2020-01-10,213667,57,1,1,0.677,0.00315,0.551,0.00576,0.114,-6.107,0.0323,96.014,4,0.44
ハル ～総合商社の女～ (2019) ,Baton,wacci,Baton,Empathy,wacci,2019-12-04,277866,27,6,1,0.521,0.216,0.705,0,0.186,-5.089,0.0275,78.042,4,0.601
午前0時、キスしに来てよ (2019) ,One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,"One in a Million -奇跡の夜に- - GENERATIONS LIVE TOUR 2019 ""少年クロニクル"" Live at NAGOYA DOME 2019.11.16","GENERATIONS LIVE TOUR 2019 ""少年クロニクル""",GENERATIONS from EXILE TRIBE,2020-09-16,180510,19,0,0,0.585,0.00323,0.727,1.13e-05,0.911,-11.469,0.0613,144.825,4,0.478
来世ではちゃんとします (2020) ,Tonight,SCANDAL,Tonight,Kiss from the darkness,SCANDAL,2020-02-12,224266,26,9,1,0.599,0.00521,0.816,0,0.164,-4.284,0.0968,145.99,4,0.64
