バックダンサーズ！ Back Dancers! (2006) ,いつか二人で,いつか二人で,いつか二人で/I will take you,hiro,2006-08-23,297166,21,7,1,0.535,0.0609,0.769,5.98e-06,0.2,-5.486,0.0373,171.981,4,0.599,CHEERS,0.9985746330159676
リミット もしも、わが子が… (2000) ,月と甘い涙,月と甘い涙,Sugar Hunter 〜THE BEST LOVE SONGS OF CHARA〜,Chara,2007,298160,28,10,1,0.359,0.00376,0.771,0.0215,0.102,-4.78,0.0394,148.061,4,0.337,惑星ループ,0.9990265484684067
暴れん坊ママ (2007) ,I SHOULD BE SO LUCKY,I SHOULD BE SO LUCKY,mihimarise,Mihimaru GT,2008-05-28,263600,31,0,1,0.822,0.0356,0.818,0,0.103,-4.838,0.0895,117.96,4,0.756,SUN,0.9938337609842213
京都迷宮案内 (1999) ,Perfect Circle,Perfect Circle,Luv(sic) Hexalogy,Nujabes,2015-12-09,240666,46,11,0,0.826,0.634,0.524,0.000119,0.106,-11.631,0.0607,80.737,4,0.815,愛のままに,0.9934538431655452,"Merry Go Round feat. BASI, 唾奇, VIGORMAN & WILYWNKA",0.989549257451874
きらきら研修医 (2007) ,CHU-LIP,CHU-LIP,LOVE PiECE,Ai Otsuka,2007-09-26,235600,29,9,1,0.679,0.109,0.927,6.66e-06,0.0753,-2.94,0.0543,132.909,4,0.864,ロマンチシズム,0.9971296770306997,え?あぁ、そう。,0.9960635427788477
王様のレストラン (1995) ,Precious Junk,Precious Junk,un-balanced,Ken Hirai,1995-07-07,328466,14,8,1,0.674,0.0611,0.903,0,0.0982,-5.43,0.031,124.364,4,0.836,ドラマ,0.9977697933857135,神のまにまに,0.998174090288071
アルゼンチンババア (2007) ,ワスレナグサ,ワスレナグサ,ワスレナグサ,マルシィ,2021-03-01,255339,43,10,1,0.661,0.0302,0.73,0.000105,0.212,-5.505,0.0245,113.996,4,0.732,Lovers,0.9960042935797825
築地魚河岸三代目 (2008) ,虹が消えた日,虹が消えた日,ALRIGHT,Motohiro Hata,2008-10-29,307733,31,8,1,0.522,0.268,0.772,0,0.0781,-5.471,0.0281,97.968,4,0.49,祈り花,0.9926315128311588
奇跡の人 (1998) ,僕はここにいる,僕はここにいる,My song Your song,Ikimonogakari,2008-12-24,304600,15,0,1,0.544,0.0713,0.545,0,0.106,-5.933,0.0285,167.852,4,0.238,Blinding Lights,0.9928992952492465
ホテルウーマン (1991) ,ALONE,ALONE,ALL SHADOWS DESERVE RECOGNITION,X.D,2020-06-25,160819,35,1,1,0.891,0.404,0.476,0.022,0.284,-7.497,0.281,126.184,4,0.318,NEW VALUE,0.9648999461600349
蒼井優×4つの嘘 カムフラージュ (2008) ,camouflage,camouflage,In Sickness & In Flames,The Front Bottoms,2020-08-21,261893,48,7,1,0.607,0.00441,0.794,0.000689,0.0993,-3.908,0.0586,135.932,4,0.454,Lovesick Girls,0.9984455337355254
ハンサム★スーツ Handsome Suits (2008) ,マイ★レボリューション,マイ★レボリューション,マイ★レボリューション,Missing Link,2008-10-29,292080,2,7,1,0.728,0.0635,0.958,1.43e-06,0.36,-1.972,0.0738,127.999,4,0.691,Mela!,0.9975673288067054,Night Diver,0.9981837041949313,Party Starters,0.9951534091735161
3年B組金八先生 第2シリーズ (1980) ,人として,人として,loved one,おかん,2014-12-10,348920,13,10,1,0.517,0.0495,0.777,0,0.19,-3.319,0.0348,173.908,4,0.605,真夏の夜の匂いがする,0.9964691037021323,アイデア,0.9913927173434995
松本清張スペシャル「指」 (2006) ,Yesterday,Yesterday,Yesterday,Piper Rockelle,2021-08-20,138586,57,8,1,0.685,0.292,0.783,1.74e-06,0.0785,-3.071,0.0669,183.977,4,0.65,真っ青,0.9910772198737239,群青,0.9964874406094942,独りんぼエンヴィー feat.luz(カバー),0.9973084388244406
ラフ Rough (2006) ,ガラナ,ガラナ,POPMAN’S WORLD ~All Time Best 2003-2013~,Sukima Switch,2013-08-21,268266,36,1,1,0.556,0.0565,0.945,0,0.337,-3.359,0.0413,141.964,4,0.847,サイレントマジョリティー,0.9944164350773399,ミュージック・アワー,0.9942386820315327,ノーダウト,0.9988873065174796,弱虫モンブラン,0.9982194510428617,ヒプノシスマイク -Division Battle Anthem-,0.9979442502560147
誰よりもママを愛す (2006) ,惑星タイマー,惑星タイマー,ALL SONGS MUST PASS -Office Augusta 20th Anniversary BEST-,Fukumimi,2012-02-22,280706,29,0,1,0.427,0.441,0.695,0,0.0715,-3.922,0.0283,163.992,4,0.283,点描の唄,0.9985357174044193,silent,0.9941899823599543,In the Stars (feat. Kiiara),0.9947871894606002
新・お水の花道 (2001) ,その先にあるもの,その先にあるもの,CRヴァン・ヘルシングⅡ オリジナルサウンドトラック,FUJISHOJI ORIGINAL,2017-06-18,225494,0,4,0,0.421,0.00467,0.95,0,0.348,-4.403,0.0571,91.016,4,0.424,廻廻奇譚,0.9921335363081741,リバーシブル・キャンペーン,0.9944954717674614
ランダム・ハーツ Random Hearts (1999) ,Good Thing,Good Thing,Is Whatever,DENM,2018-02-20,204764,42,2,1,0.621,0.115,0.799,0,0.139,-4.313,0.0388,139.912,4,0.548,猫,0.9973360050716098
スタンド・バイ・ミー Stand by Me (1986) ,Stand By Me,Stand By Me,Make It Like the First Time,Mickey Gilley,1993,215973,41,4,1,0.73,0.429,0.394,0.000447,0.118,-8.811,0.0287,91.839,4,0.433,花に亡霊,0.9947198677198354
ヤマトタケル (1994) ,RAIN,RAIN,RAIN,Ben Platt,2019-08-23,213868,48,2,1,0.771,0.167,0.863,0,0.113,-4.831,0.0349,120.03,4,0.533,Step and a step,0.9955571935153888,TOKYO GIRL - Remastered,0.9946716906390511,JET!!!,0.9968197921553053
花ざかりの君たちへ～イケメン♂パラダイス～ (2007) ,PEACH,PEACH,LAY 02 SHEEP,LAY,2017-10-07,206893,36,5,0,0.711,0.0363,0.817,0,0.233,-4.731,0.155,149.938,4,0.788,大阪LOVER,0.9869220769985628,助演男優賞,0.9943879994498395
新・科捜研の女4 (2008) ,Serenade,Serenade,It's Gonna Be OK,BANNERS,2021-07-30,217492,33,0,1,0.711,0.11,0.641,0,0.139,-6.659,0.0472,120.059,4,0.31,I'm Here,0.9952428657968696
電池が切れるまで (2004) ,ひまわり,ひまわり,STRAY SHEEP,Kenshi Yonezu,2020-08-05,242026,35,11,0,0.537,0.00116,0.874,0,0.375,-6.277,0.0517,92.924,4,0.707,ピースサイン,0.9950804005833914,千両役者,0.9704208568339454,厨病激発ボーイ,0.9947405179385831
ルーキー！ (2001) ,情熱,情熱,Illuminate~the very best songs~,UA,2003-09-17,276347,47,2,0,0.661,0.158,0.872,0,0.24,-5.562,0.0453,89.839,4,0.917,夏夜のマジック,0.9859479334425216
クワイエットルームにようこそ Welcome to The Quiet Room (2007) ,Naked Me,Naked Me,You Make Sense,Zombie Mañana,2021-04-02,335039,0,5,0,0.614,0.0621,0.547,8.68e-05,0.136,-6.645,0.038,92.049,4,0.508,今夜はブギー・バック,0.9872271575364616
魔女の条件 (1999) ,First Love,First Love (Art. Taeb2) (Feat. MIllO),ARTIST. Taeb2,Anonymous Artists,2021-05-27,224000,9,10,1,0.799,0.369,0.668,0,0.123,-5.37,0.0728,123.074,4,0.511,会いたいわ,0.9954574558505244
キム・ポッシブル Kim Possible (2002) ,"Call Me, Beep Me!","Call Me, Beep Me! (The Kim Possible Song)",Songs from Kim Possible (Original Soundtrack),Various Artists,2020-01-24,157133,48,7,0,0.885,0.089,0.795,3.18e-05,0.0916,-5.027,0.0882,120.008,4,0.882,Dynamite,0.9965438851312466
ハンサム★スーツ Handsome Suits (2008) ,マイ★レボリューション,マイ★レボリューション,マイ★レボリューション,Missing Link,2008-10-29,292080,2,7,1,0.728,0.0635,0.958,1.43e-06,0.36,-1.972,0.0738,127.999,4,0.691,Mela!,0.9975673288067054,Night Diver,0.9981837041949313,Party Starters,0.9951534091735161
シムソンズ Sim Sons (2006) ,BLUE TEARS,BLUE TEARS,J・A・M,JUDY AND MARY,1994,201333,41,7,1,0.348,0.0361,0.839,0,0.122,-5.435,0.0563,191.902,4,0.668,丸ノ内サディスティック,0.9976808416238607,ロストワンの号哭(カバー),0.9961795602679743
誰よりもママを愛す (2006) ,惑星タイマー,惑星タイマー,ALL SONGS MUST PASS -Office Augusta 20th Anniversary BEST-,Fukumimi,2012-02-22,280706,29,0,1,0.427,0.441,0.695,0,0.0715,-3.922,0.0283,163.992,4,0.283,点描の唄,0.9985357174044193,silent,0.9941899823599543,In the Stars (feat. Kiiara),0.9947871894606002
ゼブラーマン Zebraman (2004) ,日曜日よりの使者,日曜日よりの使者,PUFFY AMIYUMI × PUFFY,Puffy AmiYumi,2008,312986,39,4,1,0.619,0.00625,0.715,0,0.119,-4.295,0.0339,125.932,4,0.559,"Stand by me, Stand by you.",0.9948336059434697
今夜ひとりのベッドで (2005) ,ジョバイロ,ジョバイロ,ジョバイロ/DON'T CALL ME CRAZY,PornoGraffitti,2005-11-16,261333,26,9,0,0.715,0.166,0.949,0,0.324,-3.088,0.0458,125.996,4,0.774,I CAN'T STOP ME,0.9955758479887288
ホーホケキョ となりの山田くん (1999) ,ひとりぼっちはやめた,ひとりぼっちはやめた,ジブリレゲエ 2 in 1 PACK,Gbl Sound System,2013-07-03,233360,4,0,0,0.697,0.0197,0.87,0,0.121,-4.697,0.0292,120.019,4,0.811,LOSER,0.9965106919381811
劇場版ポケットモンスター/アドバンスジェネレーション ミュウと波導の勇者ルカリオ (2005) ,はじまりのうた,はじまりのうた,REVIEWⅡ 〜BEST OF GLAY〜,GLAY,2020-03-11,246306,35,4,1,0.479,0.0285,0.873,0,0.0963,-3.313,0.0679,156.045,4,0.453,Laughter,0.9978967686067122
東京タワー～オカンとボクと、時々、オトン～ (2007) ,蕾,蕾,蕾,GReeeeN,2021-03-04,207360,50,8,1,0.634,0.393,0.646,0,0.22,-3.912,0.0268,78.005,4,0.616,猫 ~THE FIRST TAKE ver.~,0.9923581479150237
ハンサム★スーツ Handsome Suits (2008) ,マイ★レボリューション,マイ★レボリューション,マイ★レボリューション,Missing Link,2008-10-29,292080,2,7,1,0.728,0.0635,0.958,1.43e-06,0.36,-1.972,0.0738,127.999,4,0.691,Mela!,0.9975673288067054,Night Diver,0.9981837041949313,Party Starters,0.9951534091735161
チェスト！ (2008) ,流れる雲よりもはやく,流れる雲よりもはやく (フルVersion),THE BEST 〜10 years story〜,Nao Matsushita,2016-12-07,320786,13,8,0,0.606,0.354,0.536,9.23e-06,0.235,-6.597,0.0231,92.022,4,0.479,再会 (produced by Ayase),0.9952863160449195
松本清張スペシャル「指」 (2006) ,Yesterday,Yesterday,Yesterday,Piper Rockelle,2021-08-20,138586,57,8,1,0.685,0.292,0.783,1.74e-06,0.0785,-3.071,0.0669,183.977,4,0.65,真っ青,0.9910772198737239,群青,0.9964874406094942,独りんぼエンヴィー feat.luz(カバー),0.9973084388244406
家族善哉 (2006) ,Step by Step,Step by Step,Step By Step,New Kids On The Block,1990-06-04,267293,63,0,1,0.787,0.0274,0.63,6.69e-06,0.161,-12.295,0.0609,125.347,4,0.882,「ぴえん」のうた,0.9881569627653287,妄想税,0.9952228576597053
僕と彼女と彼女の生きる道 (2004) ,Wonderful Life,Wonderful Life,Da Capo,Ace of Base,2002-09-30,256426,37,0,1,0.722,0.206,0.912,7.26e-06,0.268,-3.381,0.0244,110.013,4,0.907,Dreamin',0.9918709279743579
犬夜叉 紅蓮の蓬莱島(ぐれんのほうらいじま) (2004) ,楽園,楽園,楽園,Fujifabric,2021-01-29,225333,57,2,1,0.561,0.00469,0.822,2.71e-06,0.092,-5.078,0.0848,97.954,4,0.431,なんとかなる,0.9925551607121157,ダンスロボットダンス,0.995846795399085
不機嫌な果実 (1997) ,悲しみジョニー,悲しみジョニー,Illuminate~the very best songs~,UA,2003-09-17,337809,27,7,1,0.511,0.516,0.715,9.37e-05,0.106,-6.355,0.0288,171.681,4,0.582,音色 ~2019 Ver.~,0.9928505833039736
怨み屋本舗 (2006) ,いつまでも響くこのmelody,いつまでも響くこのmelody,mihimagic,Mihimaru GT,2006-09-13,272640,33,8,1,0.58,0.386,0.88,0,0.299,-3.517,0.0642,95.0,4,0.91,イッサイガッサイ ~2019 Ver.~,0.995024502222501
ピーチな関係 (1999) ,SOULS,SOULS,44MAGNUM,44MAGNUM,2009-09-16,302973,1,10,0,0.411,0.000194,0.951,0.00511,0.0882,-5.044,0.0984,137.078,4,0.361,HALLOWEEN PARTY - プペル Ver.,0.990829233228838
かいけつゾロリ (2004) ,ハッスル,ハッスル,爆発オンパレード,Ulfuls,1992-06-17,130880,1,7,1,0.387,0.0159,0.993,2.15e-06,0.559,-0.941,0.13,140.242,4,0.608,夢追人 feat. KREVA,0.9895095035014396
ビッグウイング Big Wing (2001) ,Graceful World,Graceful World,4 FORCE,Every Little Thing,2001-03-22,305400,29,8,1,0.556,0.183,0.89,0,0.297,-4.079,0.0291,103.013,4,0.598,空の青さを知る人よ,0.9949301380952201,丸の内サディスティック,0.997839662289231,天ノ弱,0.995912369473963
ピクニックの準備 (2006) ,ひとりじゃないから,ひとりじゃないから,Company in Christ,Various Artists,2018-08-08,294485,0,0,0,0.741,0.502,0.532,1.95e-05,0.104,-8.398,0.0244,104.973,3,0.699,Come Away,0.9840971382451429
いぬのえいが (2005) ,キラリ,キラリ,Chou Ikimonobakari Tennen Kinen Members Best Selection,Ikimonogakari,2006,305600,28,9,1,0.672,0.151,0.809,0,0.274,-3.887,0.0285,135.046,4,0.56,Week End,0.9953109250868422
ブラザーズ＆シスターズ Brothers & Sisters (2006) ,Throw Me a Rope,Throw Me a Rope,Throw Me a Rope,Whale and the Wolf,2021-08-05,178106,37,11,0,0.68,0.0643,0.868,2.89e-06,0.0863,-5.657,0.0384,98.487,4,0.721,不可幸力,0.997834217261264,NEW ERA,0.9975459346912262,マトリョシカ,0.9939042126647127,ヒバナ -Reloaded-,0.9966619911034315
同窓会 (1993) ,CROSS ROAD,CROSS ROAD,Atomic Heart,Mr.Children,1994-09-01,272706,50,2,1,0.563,0.143,0.7,0,0.13,-6.657,0.0231,86.965,4,0.7,トリコ,0.9974031166331838,CHILDAYS,0.9880377326141472
Sweet Rain 死神の精度 (2008) ,Sunny Day,Sunny Day,Sunny Day,Ted Fresco,2021-09-03,108417,66,10,1,0.715,0.325,0.563,0.00153,0.0937,-4.297,0.0697,89.964,4,0.465,Hug feat. kojikoji (Fantasy club ver.),0.9939860138235975
007/リビング・デイライツ The Living Daylights (1987) ,The Living Daylights,The Living Daylights,The Singles: 1984-2004,a-ha,2004-11-29,254346,55,2,0,0.694,0.121,0.78,0.00157,0.114,-7.872,0.0267,120.266,4,0.829,HIP,0.9937348929830649,長く短い祭,0.9939416639131939,スマイル,0.9934786646481458
さそり Sasori (2008) ,怨み節,怨み節,勝 彩也 ゴールデン★ベスト,勝 彩也,2012-07-25,213666,0,7,0,0.453,0.778,0.189,4.2e-05,0.0953,-15.134,0.0434,83.716,4,0.424,魔法の絨毯,0.9825961995050665
超劇場版 ケロロ軍曹2 深海のプリンセスであります！ (2007) ,その手をつないで,その手をつないで,Song is Beautiful,Misato Watanabe,1985,311240,15,10,1,0.745,0.223,0.836,1.47e-06,0.103,-3.01,0.0436,104.99,4,0.664,Never Grow Up,0.9955340147538281,傘,0.9970278952388615,Prince,0.998448170659878,きらきら,0.9940536038789289
ソウ2 Saw II (2005) ,Forget To Remember,Forget To Remember,Super Collider,Megadeth,2013-01-01,268213,31,0,0,0.499,3.44e-05,0.919,0.0683,0.0832,-3.576,0.0387,128.022,4,0.479,エメラルド,0.9962646180312373
奇跡のシンフォニー August Rush (2007) ,Raise It Up,Raise It Up,Raise It Up,Brothers Of Song,2021-01-22,190084,32,7,1,0.668,0.621,0.671,0,0.102,-6.453,0.0518,95.0,4,0.885,Made my day,0.9721503230974684,FLOATIN',0.9812411698694674,Pop Corn,0.9933420259908582
ホタルノヒカリ (2007) ,横顔,横顔,Mignonne,Taeko Onuki,1978,206266,36,5,1,0.824,0.609,0.485,0.00429,0.243,-9.92,0.0274,118.452,4,0.722,セイカツ,0.9964918184216871
きみはペット (2003) ,Darling,Darling,"If I Can’t Have Love, I Want Power",Halsey,2021-08-27,182000,66,0,1,0.538,0.845,0.284,0,0.211,-9.681,0.0314,86.973,4,0.581,#302,0.9939143567230945,ポケットからきゅんです!,0.9851194659764708
どんど晴れ (2007) ,ダイジョウブ,ダイジョウブ,Daijoubu,Girls2,2019-06-26,195600,11,1,0,0.682,0.0114,0.972,0,0.36,-2.864,0.039,130.017,4,0.886,ハルジオン,0.998338343979981,秒針を噛む,0.9977414759930878,クリームソーダとシャンデリア,0.9964011828662751,ウミユリ海底譚,0.9926724346150911
シャカリキ！ Shakariki! (2008) ,Promise,Promise,Promise,Harikiri,2021-03-04,207761,45,5,1,0.916,0.149,0.488,0,0.137,-5.85,0.221,134.018,4,0.727,食虫植物,0.9934177981714547
エクステ Exte (2007) ,ハルカ,ハルカ,THE BOOK,YOASOBI,2021-01-06,243613,71,1,1,0.712,0.0717,0.817,7.21e-06,0.146,-5.123,0.0279,100.016,4,0.679,すきにやる,0.9957426755385561,愛を伝えたいだとか,0.9969601674863194,Man&Woman,0.9964383725476612,ハルカ,1.0000000000000002
アコークロー Aco Crow (2007) ,アカリ,アカリ,アカリ,GReeeeN,2021-07-26,177306,59,1,1,0.58,0.118,0.793,0,0.157,-7.383,0.135,170.045,4,0.567,Universe,0.9960015627099308
すずがくれた音 (2004) ,君がくれた日,君がくれた日,君がくれた日,Natural  High,2004-09-29,210266,2,1,1,0.616,0.0719,0.804,0,0.332,-4.128,0.032,129.973,4,0.689,Stand By You,0.9983619687019236,怪物,0.9985224881489417
キングダム ハーツ Kingdom Hearts (2002) ,光,光,如也,陳粒,2015-02-02,143173,48,2,1,0.445,0.718,0.509,2.89e-06,0.384,-7.483,0.0494,170.072,4,0.332,I gotta go,0.9974879407914795
整形美人。 (2002) ,アシンメトリー,アシンメトリー,No title-,Reol,2016-03-18,255814,46,6,0,0.511,0.00168,0.906,0.0035,0.0891,-2.009,0.0883,184.012,4,0.469,カワキヲアメク,0.9980271197056506,不完全モノクローグ,0.9908216307177139,イノコリ先生,0.993803405223188
コラソン de メロン (2008) ,恋模様,恋模様,「心略」〜Fascinate your heart〜,帝国プリンスキングダム〜ぷりだむ〜,2021-08-04,223426,17,5,0,0.437,0.00457,0.981,5.45e-05,0.317,-0.699,0.0899,100.098,4,0.315,ハッピーウェディング前ソング,0.9901245392090107,輪廻転生,0.9895770942106827,カナリヤ [ANIME SIDE],0.9871383799812851
ちびまる子ちゃん (1990) ,おどるポンポコリン,おどるポンポコリン,「映画ちびまる子ちゃん イタリアから来た少年」ミュージックアルバム,Various Artists,2015-12-23,206760,35,1,0,0.594,0.0236,0.948,4.19e-06,0.381,-2.073,0.0643,140.955,4,0.679,秒針を噛む,0.9969755809046044,太陽系デスコ,0.9988594660582104
おとうさん (2002) ,クローバー,クローバー,麻痺,yama,2021-02-10,268573,43,11,0,0.572,0.0393,0.816,1.69e-06,0.284,-5.836,0.0489,176.012,4,0.812,トーキョーゲットー,0.9983541601416535
おせん (2008) ,踊れ,踊れ,獄,Butaotome,2019-08-12,167026,1,6,0,0.593,0.0226,0.962,1.32e-05,0.0755,-2.888,0.123,154.122,4,0.853,ラストダンス,0.9971056600242437,花瓶に触れた,0.9907289651931006,シリョクケンサ (feat.GUMI),0.9974563038411158,アウトサイダー,0.9980440558836785
ブスの瞳に恋してる (2006) ,恋のつぼみ,恋のつぼみ,Black Cherry,Kumi Koda,2006-12-20,246893,38,1,1,0.617,0.0176,0.811,0.00111,0.0575,-5.854,0.0351,139.915,4,0.712,僕らまだアンダーグラウンド,0.9980829901459188
メメント Memento (2000) ,Something in the Air,Something in the Air,Something in the Air,Rock Mafia,2020-10-28,189621,45,11,0,0.586,0.00468,0.838,0,0.17,-5.55,0.0762,123.122,4,0.584,ナンセンス文学,0.9956949180828938,ハウトゥー世界征服,0.9966318050316221
ペット・セメタリー Pet Sematary (1989) ,Pet Sematary,Pet Sematary,Brain Drain,Ramones,1989,210333,58,2,0,0.468,0.00159,0.825,0.000169,0.143,-12.853,0.0365,148.295,4,0.661,ドラマツルギー,0.9955006524124902
ひとりぼっちの君に (1998) ,太陽のグラヴィティー,太陽のグラヴィティー,CRAVING,Fayray,2013-09-11,245120,17,6,0,0.622,0.0416,0.972,0.00113,0.325,-1.83,0.0336,128.047,4,0.775,新宝島,0.9951547416301028,サウダージ,0.9965610418590245,あの娘シークレット,0.9972770916112665,乙女解剖,0.9985109136496172,劣等上等 feat. 鏡音リン・レン,0.9931390625625582,右肩の蝶,0.9898421605316166,Touch You - 田村ver.,0.9996364303545262
誰にも言えない (1993) ,真夏の夜の夢,真夏の夜の夢,U-miz,Yumi Matsutoya,1993-11-26,304173,53,0,0,0.623,0.00435,0.752,0.00114,0.108,-7.962,0.0285,148.095,4,0.857,お気に召すまま,0.9963401394269142
時をかける少女 (2006) ,ガーネット,ガーネット,ダレカの地上絵,Aqua Timez,2007,312586,20,9,1,0.452,0.0854,0.803,0,0.241,-2.916,0.0397,175.916,4,0.392,I LOVE...,0.997570275845384,アスノヨゾラ哨戒班,0.9984451481117042
絶対彼氏～完全無欠の恋人ロボット (2008) ,おかえり,おかえり,のんのんびよりでいず,Various Artists,2021-02-24,331120,32,8,1,0.618,0.0993,0.794,0,0.202,-3.547,0.0289,101.974,4,0.816,妄想感傷代償連盟,0.9954286961892171
"魁!!男塾 SAKIGAKE!! OTOKOJUKU ""BE A MAN! SAMURAI SCHOOL"" (2008) ",刃,刃,BEST THE BACK HORN,THE BACK HORN,2008-01-23,209800,34,8,0,0.383,5.87e-05,0.972,6.49e-06,0.331,-3.242,0.0849,151.001,4,0.518,女々しくて,0.991283468546513,雨とペトラ,0.9937729891841196
花より男子2(リターンズ) (2007) ,Love so sweet,Love so sweet,Love so sweet,ARASHI,2007-02-21,289845,55,0,1,0.584,0.1,0.849,0,0.304,-3.983,0.0403,139.032,4,0.707,シャルル,0.9981787320377059
病院へ行こう！ (2006) ,愛は特効薬,愛は特効薬,SINGLE COLLECTION,Kohmi Hirose,2011-11-23,253345,13,7,0,0.616,0.117,0.962,2.53e-06,0.31,-2.58,0.0467,143.998,4,0.888,ヘルレイザー,0.9982231117340618,からくりピエロ (feat. 洲崎綾),0.9933082038927961
ビー・バップ・ハイスクール BE-BOP-HIGHSCHOOL (2004) ,B・BLUE,B・BLUE,BEAT EMOTION,BOØWY,1986-11-08,237093,52,6,0,0.549,0.0135,0.965,7.03e-06,0.0774,-5.271,0.0612,166.474,4,0.562,セツナトリップ,0.997428705135733,ワガママで誤魔化さないで,0.9976797288864059
ちびまる子ちゃん (1990) ,おどるポンポコリン,おどるポンポコリン,「映画ちびまる子ちゃん イタリアから来た少年」ミュージックアルバム,Various Artists,2015-12-23,206760,35,1,0,0.594,0.0236,0.948,4.19e-06,0.381,-2.073,0.0643,140.955,4,0.679,秒針を噛む,0.9969755809046044,太陽系デスコ,0.9988594660582104
TWO LOVE 二つの愛の物語/キャッチボール (2005) ,I am a father,I am a father,My First Love,Shogo Hamada,2005-07-06,264453,31,7,1,0.405,0.00163,0.948,4.33e-06,0.108,-2.688,0.0546,158.087,4,0.614,エイリアンエイリアン,0.998434399686066
ビッグウイング Big Wing (2001) ,Graceful World,Graceful World,4 FORCE,Every Little Thing,2001-03-22,305400,29,8,1,0.556,0.183,0.89,0,0.297,-4.079,0.0291,103.013,4,0.598,空の青さを知る人よ,0.9949301380952201,丸の内サディスティック,0.997839662289231,天ノ弱,0.995912369473963
コード・ブルー～ドクターヘリ緊急救命～ Code Blue (2008) ,HANABI,HANABI,桜咲く街物語,Ikimonogakari,2007-03-07,265120,51,7,1,0.445,0.0156,0.957,0,0.0735,-2.213,0.169,167.046,4,0.497,敗北の少年,0.998215972992616
ラフ Rough (2006) ,ガラナ,ガラナ,POPMAN’S WORLD ~All Time Best 2003-2013~,Sukima Switch,2013-08-21,268266,36,1,1,0.556,0.0565,0.945,0,0.337,-3.359,0.0413,141.964,4,0.847,サイレントマジョリティー,0.9944164350773399,ミュージック・アワー,0.9942386820315327,ノーダウト,0.9988873065174796,弱虫モンブラン,0.9982194510428617,ヒプノシスマイク -Division Battle Anthem-,0.9979442502560147
大奥 第一章 (2004) ,愛と欲望の日々,愛と欲望の日々,愛と欲望の日々/LONELY WOMAN,サザンオールスターズ,2004-11-24,266600,41,7,0,0.604,0.00895,0.907,0,0.153,-3.473,0.0319,123.93,4,0.764,千本桜 duet with 梶裕貴 feat. Koma’n,0.9973523477132847,Touch You,0.9991784879842784
お水の花道 ～女30歳ガケップチ～ (1999) ,なにしてんの,なにしてんの,SURFACE,Surface,2001-12-19,213306,30,6,1,0.6,0.0731,0.986,0,0.369,-0.599,0.0707,107.064,4,0.598,ゴーストルール,0.9961792220931024,Hoodstar,0.9936852438763063
シムソンズ Sim Sons (2006) ,BLUE TEARS,BLUE TEARS,J・A・M,JUDY AND MARY,1994,201333,41,7,1,0.348,0.0361,0.839,0,0.122,-5.435,0.0563,191.902,4,0.668,丸ノ内サディスティック,0.9976808416238607,ロストワンの号哭(カバー),0.9961795602679743
湯けむりウォーズ (2005) ,茜,茜,「会長はメイド様!」U×ミシ Virtual Live Album -ナツコイ☆物語-,U×ミシ,2010-09-23,276160,36,11,0,0.503,0.000803,0.938,0.000758,0.181,-3.222,0.0504,88.075,4,0.671,六兆年と一夜物語,0.9933054603160819,デリヘル呼んだら君が来た,0.9929056688419834
劇場版 天元突破グレンラガン 紅蓮篇 (2008) ,続く世界,続く世界,しょこたん☆べすと――(°∀°)――!!,Shoko Nakagawa,2007,289186,26,11,0,0.328,0.000207,0.946,0,0.13,-4.138,0.129,179.848,4,0.291,拝啓ドッペルゲンガー,0.9929640480960317
美女か野獣 Beauty or Beast (2003) ,銀河と迷路,銀河と迷路,HIGH NUMBERS,Tokyo Ska Paradise Orchestra,2003-03-05,253266,36,6,1,0.558,0.0575,0.894,0,0.154,-5.074,0.066,157.051,4,0.773,リモコン feat.いかさん(カバー),0.9982610819411373,シュガーソングとビターステップ,0.9983651080097851
電車男 (2005) ,世界はそれを愛と呼ぶんだぜ,世界はそれを愛と呼ぶんだぜ,世界はそれを愛と呼ぶんだぜ,Sambomaster,2005,312626,51,2,1,0.345,0.00135,0.96,0,0.206,-3.164,0.122,141.349,4,0.425,ホシアイ,0.9980397667550904
ナニワ金融道6 (2005) ,借金大王,借金大王,ベストやねん,Ulfuls,2007-02-21,223106,30,1,0,0.483,0.00919,0.98,4.38e-06,0.232,-3.515,0.063,156.76,4,0.814,憧憬と屍の道 [TV Size],0.9901188681375498,妄想スケッチ(カバー) feat.ゆとたみん(ゆう十×ぐるたみん),0.9975048055514624,立ち入り禁止,0.9962539079015164
天使の涙 堕落天使 Fallen Angels (1995) ,Only You,Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix,112,112,1996-08-27,289413,64,8,1,0.764,0.0296,0.525,0,0.0993,-5.969,0.048,95.813,4,0.787,夜明けと蛍,0.9912498189578697
劇場版 仮面ライダー響鬼(ヒビキ)と7人の戦鬼 (2005) ,Flashback,Flashback,SAMURAI SESSIONS vol.2,MIYAVI,2017-11-08,180426,61,7,0,0.595,0.000652,0.984,9.67e-06,0.434,-3.135,0.253,140.077,4,0.405,だれかの心臓になれたなら,0.9931759103151488
お水の花道 ～女30歳ガケップチ～ (1999) ,なにしてんの,なにしてんの,SURFACE,Surface,2001-12-19,213306,30,6,1,0.6,0.0731,0.986,0,0.369,-0.599,0.0707,107.064,4,0.598,ゴーストルール,0.9961792220931024,Hoodstar,0.9936852438763063
